filename,instrument,instrument_family,instrument_source,audio_source
guitar_acoustic_019-085-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-086-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-105-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-025-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-093-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-083-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-082-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-068-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-069-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-045-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-032-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-100-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-060-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-056-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-026-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-059-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-028-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-057-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-068-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-101-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-053-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-096-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-041-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-055-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-067-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-049-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-042-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-058-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-059-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-039-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-069-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-099-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-067-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-046-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-104-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-099-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-102-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-061-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-025-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-108-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-029-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-093-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-043-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-062-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-044-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-030-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-078-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-038-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-070-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-030-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-045-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-094-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-096-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-061-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-065-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-064-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-042-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-063-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-075-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-066-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-108-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-103-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-055-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-032-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-067-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-065-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-053-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-106-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-057-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-050-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-102-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-048-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-027-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-073-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-036-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-099-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-088-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-047-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-091-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-040-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-098-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-083-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-087-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-047-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-103-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-096-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-034-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-024-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-052-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-092-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-085-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-093-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-090-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-071-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-095-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-091-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-077-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-041-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-035-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-088-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-091-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-048-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-025-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-092-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-036-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-067-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-054-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-080-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-094-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-039-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-061-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-051-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-048-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-101-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-068-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-054-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-076-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-044-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-104-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-060-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-022-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-023-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-045-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-049-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-104-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-036-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-077-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-073-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-072-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-037-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-085-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-036-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-057-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-097-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-041-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-083-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-059-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-031-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-049-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-081-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-106-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-087-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-078-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-105-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-088-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-031-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-064-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-082-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-067-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-063-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-023-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-049-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-074-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-047-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-033-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-070-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-026-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-080-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-064-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-095-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-055-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-049-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-037-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-103-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-075-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-079-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-106-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-073-025,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-033-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-072-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-086-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-051-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-078-127,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-065-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-057-075,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-098-100,guitar_acoustic_019,guitar,acoustic,nsynth-train
guitar_acoustic_019-022-050,guitar_acoustic_019,guitar,acoustic,nsynth-train
keyboard_electronic_090-081-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-108-075,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-073-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-023-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-061-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-040-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-101-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-037-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-072-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-087-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-097-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-079-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-029-127,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-070-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-028-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-050-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-103-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-027-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-030-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-084-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-049-127,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-064-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-049-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-051-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-052-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-098-075,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-062-127,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-058-127,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-090-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-056-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-084-127,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-090-075,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-057-075,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-074-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-057-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-032-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-030-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-062-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-096-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-050-127,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-031-127,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-077-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-099-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-071-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-075-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-071-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-108-100,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-095-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-036-075,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-102-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-092-075,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-056-127,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-063-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-072-127,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-034-025,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-025-075,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-064-075,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-023-075,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-098-050,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-046-127,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-023-127,keyboard_electronic_090,keyboard,electronic,nsynth-train
keyboard_electronic_090-071-075,keyboard_electronic_090,keyboard,electronic,nsynth-train
